36	0.000000	0.000000	0.000000	0.000000	-24298154433370.656250	35567563396176.820312	-8481886983182.268555	-0.003042	0.000000	0.000000	0.000000	0.000000	3700285.890228	288520.012355	3082443.148728	0.189187	0.000000	0.000000	0.000000	0.000000	64732771301024024.000000	-94198604701903856.000000	23573392593824632.000000	-0.002446	0.000000	0.000000	0.000000	0.000000	-1810370470191.285645	2073738584319.201904	1754500731518.675537	0.006863
37	0.000000	0.000000	0.000000	0.000000	107770068.892264	-10716179.684904	2421437.278515	0.214744	0.000000	0.000000	0.000000	0.000000	-20067748286295256.000000	26678711715350252.000000	13950016611733506.000000	0.004803	0.000000	0.000000	0.000000	0.000000	6021372.243606	-1634473.683560	72056.252052	0.224537	0.000000	0.000000	0.000000	0.000000	73071783.374651	-9891731.506231	636918.002162	0.203963
37	0.000000	0.000000	0.000000	0.000000	4980448.199935	212684.290288	-2377598.584127	0.171463	0.000000	0.000000	0.000000	0.000000	3481050.411933	-1613493.827387	640963.549812	0.191949	0.000000	0.000000	0.000000	0.000000	2084562.016607	-199486.470307	59256.594303	0.220899	0.000000	0.000000	0.000000	0.000000	3035.358303	-4895.477586	1898.509517	0.186236
38	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	-17474550.712136	36939351.006160	-7421806.817381	0.122094	0.000000	0.000000	0.000000	0.000000	207460.992735	-66112.678657	-44157.687842	0.468671	0.000000	0.000000	0.000000	0.000000	6992.684798	792.768535	2427.557089	0.283655
38	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	241726.928134	-160657.604281	-205487.544908	0.240118	0.000000	0.000000	0.000000	0.000000	33178.752252	9781.530884	-26594.240058	0.243631	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
39	0.000000	0.000000	0.000000	0.000000	30357928.122435	-9135898.489911	4388593.274694	0.207793	0.000000	0.000000	0.000000	0.000000	-3928373969252206.000000	4898019783625686.000000	3278093926169184.000000	0.005854	0.000000	0.000000	0.000000	0.000000	2037324.377427	208349.981381	-201200.468998	0.221730	0.000000	0.000000	0.000000	0.000000	-1744163896792975.500000	2264567101346448.500000	1319675954547401.500000	0.004662
39	0.000000	0.000000	0.000000	0.000000	-622181.386647	-153465.293195	1811039.883104	0.141310	0.000000	0.000000	0.000000	0.000000	-8263991758790613.000000	11828880331182656.000000	-3710872873741432.000000	-0.002997	0.000000	0.000000	0.000000	0.000000	1618302.854890	101870.977761	-95998.547760	0.329389	0.000000	0.000000	0.000000	0.000000	907606810546861.000000	-1320215598320164.750000	-332591410524093.562500	0.002450
40	0.000000	0.000000	0.000000	0.000000	3041856.451107	135433.889049	413130.277547	0.255484	0.000000	0.000000	0.000000	0.000000	2111595516896057.750000	-2883736494976987.000000	-1310803232780018.000000	0.004232	0.000000	0.000000	0.000000	0.000000	23223.579222	9102.672392	1964.976136	0.302956	0.000000	0.000000	0.000000	0.000000	5242713.032426	295234.241283	-771869.201937	0.258136
40	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	7.309242	-0.882372	-13.256099	0.271696	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
41	0.000000	0.000000	0.000000	0.000000	232440207.849350	9409068.022537	296143395.104769	0.108074	0.000000	0.000000	0.000000	0.000000	1799938.860262	1025903.217681	-2126756.478527	0.210961	0.000000	0.000000	0.000000	0.000000	998913.972904	-252349.161017	66255.927124	0.210356	0.000000	0.000000	0.000000	0.000000	32620498.999750	1807559.715464	5030218.604387	0.250581
41	0.000000	0.000000	0.000000	0.000000	-29909994929617624.000000	44112430162043736.000000	-8215888688693797.000000	-0.001939	0.000000	0.000000	0.000000	0.000000	190063.984167	-23672.338821	-896.693390	0.166253	0.000000	0.000000	0.000000	0.000000	759435.702730	-74971.951052	-156697.745241	0.152968	0.000000	0.000000	0.000000	0.000000	565771.706712	5865.524532	73670.972434	0.215642
42	0.000000	0.000000	0.000000	0.000000	138185568.158569	53676.614237	-11867071.891247	0.220544	0.000000	0.000000	0.000000	0.000000	-9901531771895558.000000	11584829656293606.000000	9303678638835482.000000	0.006642	0.000000	0.000000	0.000000	0.000000	7110424.836863	-1052599.446473	-560869.074876	0.225392	0.000000	0.000000	0.000000	0.000000	45417144.216425	-15708464.144552	13623297.236746	0.191968
42	0.000000	0.000000	0.000000	0.000000	-22535163.613780	16028630.970339	-36516658.624957	0.112769	0.000000	0.000000	0.000000	0.000000	62618603.110337	6989236.172928	-19667821.179148	0.223169	0.000000	0.000000	0.000000	0.000000	6369036.291453	-1149986.204559	-228069.646715	0.224674	0.000000	0.000000	0.000000	0.000000	6129526684110.202148	-8330245508189.866211	3893477444959.966797	-0.004366
43	0.000000	0.000000	0.000000	0.000000	918130215714554.750000	-970777021552360.750000	-977651540843398.000000	0.007833	0.000000	0.000000	0.000000	0.000000	2579176.007749	-2743099.667986	-1191947.858135	0.202598	0.000000	0.000000	0.000000	0.000000	216557.832888	-24840.018156	78553.921959	0.227103	0.000000	0.000000	0.000000	0.000000	-2939706015325518.500000	4136375388705520.500000	1533638651760480.750000	0.003787
43	0.000000	0.000000	0.000000	0.000000	287059.258367	-69965.145171	-385527.968630	0.214458	0.000000	0.000000	0.000000	0.000000	-187555996439871.875000	241778651974059.250000	-143996704297776.000000	-0.005304	0.000000	0.000000	0.000000	0.000000	162630.213545	-76211.510323	55056.741821	0.230841	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
44	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	20006.802753	-19417.901327	5596.464707	0.237070	0.000000	0.000000	0.000000	0.000000	2733425749624134.000000	-3830810563431751.500000	1462436080632025.500000	-0.003592	0.000000	0.000000	0.000000	0.000000	5584238.995539	-563289.256861	462660.761103	0.190658
44	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591	0.000000	0.000000	0.000000	0.000000	11614.829898	-10974.852414	3079.535282	0.229888	0.000000	0.000000	0.000000	0.000000	19281.521202	-2363.808072	1353.881310	0.536431
45	0.000000	0.000000	0.000000	0.000000	29956731.515636	8249813.256314	3030455.885038	0.251841	0.000000	0.000000	0.000000	0.000000	9080657.164136	-8456768.915809	1847298.270599	0.193867	0.000000	0.000000	0.000000	0.000000	4992720.667902	-1593337.284836	828627.257964	0.272514	0.000000	0.000000	0.000000	0.000000	30000573.260039	-3114819.823119	2737137.607289	0.183112
45	0.000000	0.000000	0.000000	0.000000	283306974312.380676	311251041847.415100	-292673544478.936951	0.024002	0.000000	0.000000	0.000000	0.000000	748074.312803	167912.690571	86556.725237	0.233981	0.000000	0.000000	0.000000	0.000000	1839810.883439	29344.154664	206891.044232	0.264510	0.000000	0.000000	0.000000	0.000000	-348605440627.143433	246212634486.621307	-461575170700.773499	-0.010626
46	0.000000	0.000000	0.000000	0.000000	-193943218893676736.000000	280050985391939232.000000	-78851208231879728.000000	-0.002621	0.000000	0.000000	0.000000	0.000000	134669562622601296.000000	-190265995258300480.000000	-67906189805137976.000000	0.003405	0.000000	0.000000	0.000000	0.000000	1788256.170973	-20476.548894	-279200.214920	0.219158	0.000000	0.000000	0.000000	0.000000	88219518.096830	2126710.735048	-1343029.862075	0.268408
46	0.000000	0.000000	0.000000	0.000000	30534.343379	1156.978521	-3073.774067	0.336718	0.000000	0.000000	0.000000	0.000000	2585414.717537	-1284005.299092	-672953.354304	0.290880	0.000000	0.000000	0.000000	0.000000	1189745.075099	160837.480708	15258.957596	0.228227	0.000000	0.000000	0.000000	0.000000	244014.938516	-113042.960099	209890.203037	0.168429
47	0.000000	0.000000	0.000000	0.000000	82206797.026644	7446393.446144	-6431996.182801	0.239871	0.000000	0.000000	0.000000	0.000000	230598.255081	-67117.177378	35.616640	0.198699	0.000000	0.000000	0.000000	0.000000	335518.936794	-88159.383804	69136.588966	0.222345	0.000000	0.000000	0.000000	0.000000	1691468.166503	638285.621024	-506248.679833	0.217747
47	0.000000	0.000000	0.000000	0.000000	-16053280.967088	-22935794.099760	14584031.599260	0.085909	0.000000	0.000000	0.000000	0.000000	75442.231285	21949.615962	-69471.604410	0.246113	0.000000	0.000000	0.000000	0.000000	128745.622486	-34563.128199	76927.324060	0.219817	0.000000	0.000000	0.000000	0.000000	545735.465182	12565.703043	-38206.896169	0.403312
48	0.000000	0.000000	0.000000	0.000000	4076253718845260.000000	-4949744697535519.000000	-3591845880833020.000000	0.006173	0.000000	0.000000	0.000000	0.000000	4479084.600247	-3957797.083248	-1585049.099035	0.198755	0.000000	0.000000	0.000000	0.000000	1699680.810354	-73759.384652	477717.543043	0.189673	0.000000	0.000000	0.000000	0.000000	13710706.981122	34781.975876	1620340.734806	0.241989
48	0.000000	0.000000	0.000000	0.000000	1068454.268472	-149726.217846	-43388.907644	0.221617	0.000000	0.000000	0.000000	0.000000	743693.290498	37202.474985	-403494.878118	0.222702	0.000000	0.000000	0.000000	0.000000	5978726369013.209961	-6618307610053.292969	6072511414632.823242	-0.006893	0.000000	0.000000	0.000000	0.000000	210052.442853	14769.241759	-52799.400911	0.187138
49	0.000000	0.000000	0.000000	0.000000	1770322373728595.000000	-2291732921892130.000000	-1342853137979144.750000	0.005427	0.000000	0.000000	0.000000	0.000000	438178.215590	-77284.939425	12374.527859	0.472393	0.000000	0.000000	0.000000	0.000000	247060.320281	89505.873324	-136528.659490	0.217503	0.000000	0.000000	0.000000	0.000000	-3762348259195823616.000000	5566166691687506944.000000	-931873278466430720.000000	-0.001659
49	0.000000	0.000000	0.000000	0.000000	283010.035242	-33983.872144	-114289.652393	0.203436	0.000000	0.000000	0.000000	0.000000	331648.159110	80191.048893	-6760.383721	0.334572	0.000000	0.000000	0.000000	0.000000	202195.112966	56002.856296	-157525.369512	0.215192	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.136591
-1	0.000000	0.000000	0.000000	0.000000	1781707555.215917	87525670.505960	-207989446.991236	0.232725	0.000000	0.000000	0.000000	0.000000	716002257.689598	319384893.011124	161254540.448550	0.172751	0.000000	0.000000	0.000000	0.000000	-1598182578.366009	-2610144354.693188	1142759515.648953	0.087736	0.000000	0.000000	0.000000	0.000000	4762509218.954436	3837531363.039557	-4380182753.241995	0.083244
-1	0.000000	0.000000	0.000000	0.000000	44608845.194048	-12052898.783746	7298020.980530	0.210920	0.000000	0.000000	0.000000	0.000000	183192525.235035	-40453579.958756	-18784803.115024	0.213300	0.000000	0.000000	0.000000	0.000000	60676942.087127	3950102.297301	1314427.521029	0.189960	0.000000	0.000000	0.000000	0.000000	3726193.339606	-756355.804569	1021658.047484	0.220770
